"","period","orgunit","variable_name","value"
"35747","2016Q3","CS Houeyogbe","newrel_clindx_coh",2
"35748","2017Q1","CS Houeyogbe","newrel_clindx_coh",1
"35749","2017Q4","CS Houeyogbe","newrel_clindx_coh",0
"35750","2017Q2","CS Houeyogbe","newrel_clindx_coh",0
"35751","2017Q3","CS Houeyogbe","newrel_clindx_coh",0
"35752","2015Q4","CS Houeyogbe","newrel_labconf_fail",0
"35753","2015Q4","CS Houeyogbe","newrel_labconf_neval",0
"35754","2015Q4","CS Houeyogbe","newrel_labconf_died",2
"35755","2015Q4","CS Houeyogbe","newrel_labconf_lost",0
"35756","2015Q4","CS Houeyogbe","newrel_labconf_cmplt",0
"35757","2015Q4","CS Houeyogbe","newrel_labconf_cur",9
"35758","2015Q3","CS Houeyogbe","newrel_labconf_fail",0
"35759","2015Q3","CS Houeyogbe","newrel_labconf_neval",0
"35760","2015Q3","CS Houeyogbe","newrel_labconf_died",1
"35761","2015Q3","CS Houeyogbe","newrel_labconf_lost",0
"35762","2015Q3","CS Houeyogbe","newrel_labconf_cmplt",2
"35763","2015Q3","CS Houeyogbe","newrel_labconf_cur",8
"35764","2016Q1","CS Houeyogbe","newrel_labconf_fail",0
"35765","2016Q1","CS Houeyogbe","newrel_labconf_neval",0
"35766","2016Q1","CS Houeyogbe","newrel_labconf_died",2
"35767","2016Q1","CS Houeyogbe","newrel_labconf_lost",0
"35768","2016Q1","CS Houeyogbe","newrel_labconf_cmplt",1
"35769","2016Q1","CS Houeyogbe","newrel_labconf_cur",9
"35770","2015Q2","CS Houeyogbe","newrel_labconf_fail",0
"35771","2015Q2","CS Houeyogbe","newrel_labconf_neval",0
"35772","2015Q2","CS Houeyogbe","newrel_labconf_died",2
"35773","2015Q2","CS Houeyogbe","newrel_labconf_lost",0
"35774","2015Q2","CS Houeyogbe","newrel_labconf_cmplt",1
"35775","2015Q2","CS Houeyogbe","newrel_labconf_cur",10
"35776","2015Q1","CS Houeyogbe","newrel_labconf_fail",0
"35777","2015Q1","CS Houeyogbe","newrel_labconf_neval",0
"35778","2015Q1","CS Houeyogbe","newrel_labconf_died",0
"35779","2015Q1","CS Houeyogbe","newrel_labconf_lost",0
"35780","2015Q1","CS Houeyogbe","newrel_labconf_cmplt",3
"35781","2015Q1","CS Houeyogbe","newrel_labconf_cur",12
"35782","2016Q4","CS Houeyogbe","newrel_labconf_fail",0
"35783","2016Q4","CS Houeyogbe","newrel_labconf_neval",0
"35784","2016Q4","CS Houeyogbe","newrel_labconf_died",0
"35785","2016Q4","CS Houeyogbe","newrel_labconf_lost",0
"35786","2016Q4","CS Houeyogbe","newrel_labconf_cmplt",1
"35787","2016Q4","CS Houeyogbe","newrel_labconf_cur",6
"35788","2016Q2","CS Houeyogbe","newrel_labconf_fail",0
"35789","2016Q2","CS Houeyogbe","newrel_labconf_neval",0
"35790","2016Q2","CS Houeyogbe","newrel_labconf_died",0
"35791","2016Q2","CS Houeyogbe","newrel_labconf_lost",1
"35792","2016Q2","CS Houeyogbe","newrel_labconf_cmplt",2
"35793","2016Q2","CS Houeyogbe","newrel_labconf_cur",15
"35794","2016Q3","CS Houeyogbe","newrel_labconf_fail",1
"35795","2016Q3","CS Houeyogbe","newrel_labconf_neval",0
"35796","2016Q3","CS Houeyogbe","newrel_labconf_died",1
"35797","2016Q3","CS Houeyogbe","newrel_labconf_lost",0
"35798","2016Q3","CS Houeyogbe","newrel_labconf_cmplt",1
"35799","2016Q3","CS Houeyogbe","newrel_labconf_cur",6
"35800","2017Q1","CS Houeyogbe","newrel_labconf_fail",0
"35801","2017Q1","CS Houeyogbe","newrel_labconf_neval",0
"35802","2017Q1","CS Houeyogbe","newrel_labconf_died",1
"35803","2017Q1","CS Houeyogbe","newrel_labconf_lost",1
"35804","2017Q1","CS Houeyogbe","newrel_labconf_cmplt",4
"35805","2017Q1","CS Houeyogbe","newrel_labconf_cur",7
"35806","2017Q4","CS Houeyogbe","newrel_labconf_fail",0
"35807","2017Q4","CS Houeyogbe","newrel_labconf_neval",0
"35808","2017Q4","CS Houeyogbe","newrel_labconf_died",1
"35809","2017Q4","CS Houeyogbe","newrel_labconf_lost",3
"35810","2017Q4","CS Houeyogbe","newrel_labconf_cmplt",0
"35811","2017Q4","CS Houeyogbe","newrel_labconf_cur",8
"35812","2017Q2","CS Houeyogbe","newrel_labconf_fail",0
"35813","2017Q2","CS Houeyogbe","newrel_labconf_neval",0
"35814","2017Q2","CS Houeyogbe","newrel_labconf_died",0
"35815","2017Q2","CS Houeyogbe","newrel_labconf_lost",0
"35816","2017Q2","CS Houeyogbe","newrel_labconf_cmplt",3
"35817","2017Q2","CS Houeyogbe","newrel_labconf_cur",3
"35818","2017Q3","CS Houeyogbe","newrel_labconf_fail",0
"35819","2017Q3","CS Houeyogbe","newrel_labconf_neval",0
"35820","2017Q3","CS Houeyogbe","newrel_labconf_died",0
"35821","2017Q3","CS Houeyogbe","newrel_labconf_lost",1
"35822","2017Q3","CS Houeyogbe","newrel_labconf_cmplt",1
"35823","2017Q3","CS Houeyogbe","newrel_labconf_cur",4
"35824","2015Q4","CS Houeyogbe","newrel_clindx_neval",0
"35825","2015Q4","CS Houeyogbe","newrel_clindx_died",0
"35826","2015Q4","CS Houeyogbe","newrel_clindx_lost",0
"35827","2015Q4","CS Houeyogbe","newrel_clindx_cmplt",0
"35828","2015Q3","CS Houeyogbe","newrel_clindx_neval",0
"35829","2015Q3","CS Houeyogbe","newrel_clindx_died",0
"35830","2015Q3","CS Houeyogbe","newrel_clindx_lost",0
"35831","2015Q3","CS Houeyogbe","newrel_clindx_cmplt",0
"35832","2016Q1","CS Houeyogbe","newrel_clindx_neval",0
"35833","2016Q1","CS Houeyogbe","newrel_clindx_died",0
"35834","2016Q1","CS Houeyogbe","newrel_clindx_lost",0
"35835","2016Q1","CS Houeyogbe","newrel_clindx_cmplt",1
"35836","2015Q2","CS Houeyogbe","newrel_clindx_neval",0
"35837","2015Q2","CS Houeyogbe","newrel_clindx_died",0
"35838","2015Q2","CS Houeyogbe","newrel_clindx_lost",1
"35839","2015Q2","CS Houeyogbe","newrel_clindx_cmplt",0
"35840","2015Q1","CS Houeyogbe","newrel_clindx_neval",0
"35841","2015Q1","CS Houeyogbe","newrel_clindx_died",0
"35842","2015Q1","CS Houeyogbe","newrel_clindx_lost",0
"35843","2015Q1","CS Houeyogbe","newrel_clindx_cmplt",1
"35844","2016Q4","CS Houeyogbe","newrel_clindx_neval",0
"35845","2016Q4","CS Houeyogbe","newrel_clindx_died",0
"35846","2016Q4","CS Houeyogbe","newrel_clindx_lost",0
"35847","2016Q4","CS Houeyogbe","newrel_clindx_cmplt",2
"35848","2016Q2","CS Houeyogbe","newrel_clindx_neval",0
"35849","2016Q2","CS Houeyogbe","newrel_clindx_died",0
"35850","2016Q2","CS Houeyogbe","newrel_clindx_lost",0
"35851","2016Q2","CS Houeyogbe","newrel_clindx_cmplt",0
"35852","2016Q3","CS Houeyogbe","newrel_clindx_neval",0
"35853","2016Q3","CS Houeyogbe","newrel_clindx_died",0
"35854","2016Q3","CS Houeyogbe","newrel_clindx_lost",0
"35855","2016Q3","CS Houeyogbe","newrel_clindx_cmplt",2
"35856","2017Q1","CS Houeyogbe","newrel_clindx_neval",0
"35857","2017Q1","CS Houeyogbe","newrel_clindx_died",0
"35858","2017Q1","CS Houeyogbe","newrel_clindx_lost",0
"35859","2017Q1","CS Houeyogbe","newrel_clindx_cmplt",1
"35860","2017Q4","CS Houeyogbe","newrel_clindx_neval",0
"35861","2017Q4","CS Houeyogbe","newrel_clindx_died",0
"35862","2017Q4","CS Houeyogbe","newrel_clindx_lost",0
"35863","2017Q4","CS Houeyogbe","newrel_clindx_cmplt",0
"35864","2017Q2","CS Houeyogbe","newrel_clindx_neval",0
"35865","2017Q2","CS Houeyogbe","newrel_clindx_died",0
"35866","2017Q2","CS Houeyogbe","newrel_clindx_lost",0
"35867","2017Q2","CS Houeyogbe","newrel_clindx_cmplt",0
"35868","2017Q3","CS Houeyogbe","newrel_clindx_neval",0
"35869","2017Q3","CS Houeyogbe","newrel_clindx_died",0
"35870","2017Q3","CS Houeyogbe","newrel_clindx_lost",0
"35871","2017Q3","CS Houeyogbe","newrel_clindx_cmplt",0
"35872","2016Q1","CS Houeyogbe","newrel_04m",0
"35873","2016Q1","CS Houeyogbe","newrel_04f",0
"35874","2016Q1","CS Houeyogbe","newrel_514m",0
"35875","2016Q1","CS Houeyogbe","newrel_514f",0
"35876","2016Q1","CS Houeyogbe","newrel_1524m",1
"35877","2016Q1","CS Houeyogbe","newrel_1524f",1
"35878","2016Q1","CS Houeyogbe","newrel_2534m",0
"35879","2016Q1","CS Houeyogbe","newrel_2534f",0
"35880","2016Q1","CS Houeyogbe","newrel_3544m",3
"35881","2016Q1","CS Houeyogbe","newrel_3544f",1
"35882","2016Q1","CS Houeyogbe","newrel_4554m",2
"35883","2016Q1","CS Houeyogbe","newrel_4554f",0
"35884","2016Q1","CS Houeyogbe","newrel_5564m",2
"35885","2016Q1","CS Houeyogbe","newrel_5564f",1
"35886","2016Q1","CS Houeyogbe","newrel_65m",1
"35887","2016Q1","CS Houeyogbe","newrel_65f",1
"35888","2016Q1","CS Houeyogbe","newrel_um",0
"35889","2016Q1","CS Houeyogbe","newrel_uf",0
"35890","2016Q4","CS Houeyogbe","newrel_04m",0
"35891","2016Q4","CS Houeyogbe","newrel_04f",1
"35892","2016Q4","CS Houeyogbe","newrel_514m",0
"35893","2016Q4","CS Houeyogbe","newrel_514f",0
"35894","2016Q4","CS Houeyogbe","newrel_1524m",0
"35895","2016Q4","CS Houeyogbe","newrel_1524f",0
"35896","2016Q4","CS Houeyogbe","newrel_2534m",1
"35897","2016Q4","CS Houeyogbe","newrel_2534f",0
"35898","2016Q4","CS Houeyogbe","newrel_3544m",0
"35899","2016Q4","CS Houeyogbe","newrel_3544f",0
"35900","2016Q4","CS Houeyogbe","newrel_4554m",2
"35901","2016Q4","CS Houeyogbe","newrel_4554f",0
"35902","2016Q4","CS Houeyogbe","newrel_5564m",4
"35903","2016Q4","CS Houeyogbe","newrel_5564f",0
"35904","2016Q4","CS Houeyogbe","newrel_65m",1
"35905","2016Q4","CS Houeyogbe","newrel_65f",0
"35906","2016Q2","CS Houeyogbe","newrel_04m",0
"35907","2016Q2","CS Houeyogbe","newrel_04f",0
"35908","2016Q2","CS Houeyogbe","newrel_514m",0
"35909","2016Q2","CS Houeyogbe","newrel_514f",0
"35910","2016Q2","CS Houeyogbe","newrel_1524m",0
"35911","2016Q2","CS Houeyogbe","newrel_1524f",2
"35912","2016Q2","CS Houeyogbe","newrel_2534m",2
"35913","2016Q2","CS Houeyogbe","newrel_2534f",0
"35914","2016Q2","CS Houeyogbe","newrel_3544m",3
"35915","2016Q2","CS Houeyogbe","newrel_3544f",3
"35916","2016Q2","CS Houeyogbe","newrel_4554m",2
"35917","2016Q2","CS Houeyogbe","newrel_4554f",0
"35918","2016Q2","CS Houeyogbe","newrel_5564m",1
"35919","2016Q2","CS Houeyogbe","newrel_5564f",2
"35920","2016Q2","CS Houeyogbe","newrel_65m",2
"35921","2016Q2","CS Houeyogbe","newrel_65f",1
"35922","2016Q3","CS Houeyogbe","newrel_04m",0
"35923","2016Q3","CS Houeyogbe","newrel_04f",0
"35924","2016Q3","CS Houeyogbe","newrel_514m",0
"35925","2016Q3","CS Houeyogbe","newrel_514f",1
"35926","2016Q3","CS Houeyogbe","newrel_1524m",1
"35927","2016Q3","CS Houeyogbe","newrel_1524f",1
"35928","2016Q3","CS Houeyogbe","newrel_2534m",0
"35929","2016Q3","CS Houeyogbe","newrel_2534f",0
"35930","2016Q3","CS Houeyogbe","newrel_3544m",1
"35931","2016Q3","CS Houeyogbe","newrel_3544f",0
"35932","2016Q3","CS Houeyogbe","newrel_4554m",3
"35933","2016Q3","CS Houeyogbe","newrel_4554f",0
"35934","2016Q3","CS Houeyogbe","newrel_5564m",1
"35935","2016Q3","CS Houeyogbe","newrel_5564f",2
"35936","2016Q3","CS Houeyogbe","newrel_65m",1
"35937","2016Q3","CS Houeyogbe","newrel_65f",0
"35938","2017Q1","CS Houeyogbe","newrel_04m",0
"35939","2017Q1","CS Houeyogbe","newrel_04f",1
"35940","2017Q1","CS Houeyogbe","newrel_514m",0
"35941","2017Q1","CS Houeyogbe","newrel_514f",0
"35942","2017Q1","CS Houeyogbe","newrel_1524m",1
"35943","2017Q1","CS Houeyogbe","newrel_1524f",2
"35944","2017Q1","CS Houeyogbe","newrel_2534m",0
"35945","2017Q1","CS Houeyogbe","newrel_2534f",1
"35946","2017Q1","CS Houeyogbe","newrel_3544m",3
"35947","2017Q1","CS Houeyogbe","newrel_3544f",0
"35948","2017Q1","CS Houeyogbe","newrel_4554m",3
"35949","2017Q1","CS Houeyogbe","newrel_4554f",1
"35950","2017Q1","CS Houeyogbe","newrel_5564m",1
"35951","2017Q1","CS Houeyogbe","newrel_5564f",0
"35952","2017Q1","CS Houeyogbe","newrel_65m",1
"35953","2017Q1","CS Houeyogbe","newrel_65f",0
"35954","2017Q1","CS Houeyogbe","newrel_um",0
"35955","2017Q1","CS Houeyogbe","newrel_uf",0
"35956","2017Q4","CS Houeyogbe","newrel_04m",0
"35957","2017Q4","CS Houeyogbe","newrel_04f",0
"35958","2017Q4","CS Houeyogbe","newrel_514m",0
"35959","2017Q4","CS Houeyogbe","newrel_514f",0
"35960","2017Q4","CS Houeyogbe","newrel_1524m",2
"35961","2017Q4","CS Houeyogbe","newrel_1524f",0
"35962","2017Q4","CS Houeyogbe","newrel_2534m",4
"35963","2017Q4","CS Houeyogbe","newrel_2534f",1
"35964","2017Q4","CS Houeyogbe","newrel_3544m",2
"35965","2017Q4","CS Houeyogbe","newrel_3544f",0
"35966","2017Q4","CS Houeyogbe","newrel_4554m",1
"35967","2017Q4","CS Houeyogbe","newrel_4554f",0
"35968","2017Q4","CS Houeyogbe","newrel_5564m",2
"35969","2017Q4","CS Houeyogbe","newrel_5564f",0
"35970","2017Q4","CS Houeyogbe","newrel_65m",0
"35971","2017Q4","CS Houeyogbe","newrel_65f",0
"35972","2017Q2","CS Houeyogbe","newrel_04m",0
"35973","2017Q2","CS Houeyogbe","newrel_04f",0
"35974","2017Q2","CS Houeyogbe","newrel_514m",0
"35975","2017Q2","CS Houeyogbe","newrel_514f",0
"35976","2017Q2","CS Houeyogbe","newrel_1524m",0
"35977","2017Q2","CS Houeyogbe","newrel_1524f",0
"35978","2017Q2","CS Houeyogbe","newrel_2534m",1
"35979","2017Q2","CS Houeyogbe","newrel_2534f",0
"35980","2017Q2","CS Houeyogbe","newrel_3544m",1
"35981","2017Q2","CS Houeyogbe","newrel_3544f",1
"35982","2017Q2","CS Houeyogbe","newrel_4554m",0
"35983","2017Q2","CS Houeyogbe","newrel_4554f",2
"35984","2017Q2","CS Houeyogbe","newrel_5564m",1
"35985","2017Q2","CS Houeyogbe","newrel_5564f",0
"35986","2017Q2","CS Houeyogbe","newrel_65m",0
"35987","2017Q2","CS Houeyogbe","newrel_65f",0
"35988","2017Q2","CS Houeyogbe","newrel_um",0
"35989","2017Q2","CS Houeyogbe","newrel_uf",0
"35990","2017Q3","CS Houeyogbe","newrel_04m",0
"35991","2017Q3","CS Houeyogbe","newrel_04f",0
"35992","2017Q3","CS Houeyogbe","newrel_514m",1
"35993","2017Q3","CS Houeyogbe","newrel_514f",0
"35994","2017Q3","CS Houeyogbe","newrel_1524m",0
"35995","2017Q3","CS Houeyogbe","newrel_1524f",0
"35996","2017Q3","CS Houeyogbe","newrel_2534m",0
"35997","2017Q3","CS Houeyogbe","newrel_2534f",0
"35998","2017Q3","CS Houeyogbe","newrel_3544m",1
"35999","2017Q3","CS Houeyogbe","newrel_3544f",1
"36000","2017Q3","CS Houeyogbe","newrel_4554m",2
"36001","2017Q3","CS Houeyogbe","newrel_4554f",1
"36002","2017Q3","CS Houeyogbe","newrel_5564m",0
"36003","2017Q3","CS Houeyogbe","newrel_5564f",0
"36004","2017Q3","CS Houeyogbe","newrel_65m",0
"36005","2017Q3","CS Houeyogbe","newrel_65f",0
"36006","2018Q1","CS Houeyogbe","newrel_04m",0
"36007","2018Q1","CS Houeyogbe","newrel_04f",0
"36008","2018Q1","CS Houeyogbe","newrel_514m",0
"36009","2018Q1","CS Houeyogbe","newrel_514f",0
"36010","2018Q1","CS Houeyogbe","newrel_1524m",1
"36011","2018Q1","CS Houeyogbe","newrel_1524f",0
"36012","2018Q1","CS Houeyogbe","newrel_2534m",1
"36013","2018Q1","CS Houeyogbe","newrel_2534f",0
"36014","2018Q1","CS Houeyogbe","newrel_3544m",5
"36015","2018Q1","CS Houeyogbe","newrel_3544f",0
"36016","2018Q1","CS Houeyogbe","newrel_4554m",1
"36017","2018Q1","CS Houeyogbe","newrel_4554f",0
"36018","2018Q1","CS Houeyogbe","newrel_5564m",0
"36019","2018Q1","CS Houeyogbe","newrel_5564f",0
"36020","2018Q1","CS Houeyogbe","newrel_65m",0
"36021","2018Q1","CS Houeyogbe","newrel_65f",0
"36022","2018Q4","CS Houeyogbe","newrel_04m",0
"36023","2018Q4","CS Houeyogbe","newrel_04f",0
"36024","2018Q4","CS Houeyogbe","newrel_514m",0
"36025","2018Q4","CS Houeyogbe","newrel_514f",0
"36026","2018Q4","CS Houeyogbe","newrel_1524m",1
"36027","2018Q4","CS Houeyogbe","newrel_1524f",0
"36028","2018Q4","CS Houeyogbe","newrel_2534m",4
"36029","2018Q4","CS Houeyogbe","newrel_2534f",1
"36030","2018Q4","CS Houeyogbe","newrel_3544m",2
"36031","2018Q4","CS Houeyogbe","newrel_3544f",1
"36032","2018Q4","CS Houeyogbe","newrel_4554m",2
"36033","2018Q4","CS Houeyogbe","newrel_4554f",1
"36034","2018Q4","CS Houeyogbe","newrel_5564m",2
"36035","2018Q4","CS Houeyogbe","newrel_5564f",2
"36036","2018Q4","CS Houeyogbe","newrel_65m",2
"36037","2018Q4","CS Houeyogbe","newrel_65f",0
"36038","2018Q2","CS Houeyogbe","newrel_04m",0
"36039","2018Q2","CS Houeyogbe","newrel_04f",0
"36040","2018Q2","CS Houeyogbe","newrel_514m",0
"36041","2018Q2","CS Houeyogbe","newrel_514f",0
"36042","2018Q2","CS Houeyogbe","newrel_1524m",0
"36043","2018Q2","CS Houeyogbe","newrel_1524f",0
"36044","2018Q2","CS Houeyogbe","newrel_2534m",1
"36045","2018Q2","CS Houeyogbe","newrel_2534f",0
"36046","2018Q2","CS Houeyogbe","newrel_3544m",1
"36047","2018Q2","CS Houeyogbe","newrel_3544f",1
"36048","2018Q2","CS Houeyogbe","newrel_4554m",1
"36049","2018Q2","CS Houeyogbe","newrel_4554f",0
"36050","2018Q2","CS Houeyogbe","newrel_5564m",0
"36051","2018Q2","CS Houeyogbe","newrel_5564f",0
"36052","2018Q2","CS Houeyogbe","newrel_65m",0
"36053","2018Q2","CS Houeyogbe","newrel_65f",0
"36054","2018Q3","CS Houeyogbe","newrel_04m",0
"36055","2018Q3","CS Houeyogbe","newrel_04f",0
"36056","2018Q3","CS Houeyogbe","newrel_514m",0
"36057","2018Q3","CS Houeyogbe","newrel_514f",0
"36058","2018Q3","CS Houeyogbe","newrel_1524m",2
"36059","2018Q3","CS Houeyogbe","newrel_1524f",0
"36060","2018Q3","CS Houeyogbe","newrel_2534m",1
"36061","2018Q3","CS Houeyogbe","newrel_2534f",0
"36062","2018Q3","CS Houeyogbe","newrel_3544m",2
"36063","2018Q3","CS Houeyogbe","newrel_3544f",3
"36064","2018Q3","CS Houeyogbe","newrel_4554m",5
"36065","2018Q3","CS Houeyogbe","newrel_4554f",1
"36066","2018Q3","CS Houeyogbe","newrel_5564m",3
"36067","2018Q3","CS Houeyogbe","newrel_5564f",0
"36068","2018Q3","CS Houeyogbe","newrel_65m",3
"36069","2018Q3","CS Houeyogbe","newrel_65f",0
"36070","2016Q1","CS Houeyogbe","hiv_art_out",0
"36071","2016Q4","CS Houeyogbe","hiv_art_out",0
"36072","2016Q2","CS Houeyogbe","hiv_art_out",2
"36073","2016Q3","CS Houeyogbe","hiv_art_out",1
"36074","2017Q1","CS Houeyogbe","hiv_art_out",0
"36075","2017Q4","CS Houeyogbe","hiv_art_out",0
"36076","2017Q2","CS Houeyogbe","hiv_art_out",1
"36077","2017Q3","CS Houeyogbe","hiv_art_out",1
"36078","2016Q1","CS Houeyogbe","hiv_cpt_out",0
"36079","2016Q4","CS Houeyogbe","hiv_cpt_out",0
"36080","2016Q2","CS Houeyogbe","hiv_cpt_out",2
"36081","2016Q3","CS Houeyogbe","hiv_cpt_out",1
"36082","2017Q1","CS Houeyogbe","hiv_cpt_out",0
"36083","2017Q4","CS Houeyogbe","hiv_cpt_out",0
"36084","2017Q2","CS Houeyogbe","hiv_cpt_out",1
"36085","2017Q3","CS Houeyogbe","hiv_cpt_out",1
"36086","2016Q1","CS Houeyogbe","hivtest_pos_out",0
"36087","2016Q4","CS Houeyogbe","hivtest_pos_out",0
"36088","2016Q2","CS Houeyogbe","hivtest_pos_out",2
"36089","2016Q3","CS Houeyogbe","hivtest_pos_out",1
"36090","2017Q1","CS Houeyogbe","hivtest_pos_out",0
"36091","2017Q4","CS Houeyogbe","hivtest_pos_out",0
"36092","2017Q2","CS Houeyogbe","hivtest_pos_out",1
"36093","2017Q3","CS Houeyogbe","hivtest_pos_out",1
"36094","2016Q1","CS Grand-Popo","new_labconf",7
"36095","2016Q4","CS Grand-Popo","new_labconf",3
"36096","2016Q2","CS Grand-Popo","new_labconf",2
"36097","2016Q3","CS Grand-Popo","new_labconf",4
"36098","2017Q1","CS Grand-Popo","new_labconf",2
"36099","2017Q4","CS Grand-Popo","new_labconf",2
"36100","2017Q2","CS Grand-Popo","new_labconf",8
"36101","2017Q3","CS Grand-Popo","new_labconf",2
"36102","2018Q1","CS Grand-Popo","new_labconf",4
"36103","2018Q4","CS Grand-Popo","new_labconf",1
"36104","2018Q2","CS Grand-Popo","new_labconf",5
"36105","2018Q3","CS Grand-Popo","new_labconf",3
"36106","2016Q1","CS Grand-Popo","new_clindx",0
"36107","2016Q4","CS Grand-Popo","new_clindx",0
"36108","2016Q2","CS Grand-Popo","new_clindx",0
"36109","2016Q3","CS Grand-Popo","new_clindx",0
"36110","2017Q1","CS Grand-Popo","new_clindx",0
"36111","2017Q4","CS Grand-Popo","new_clindx",1
"36112","2017Q2","CS Grand-Popo","new_clindx",0
"36113","2017Q3","CS Grand-Popo","new_clindx",1
"36114","2018Q1","CS Grand-Popo","new_clindx",0
"36115","2018Q4","CS Grand-Popo","new_clindx",1
"36116","2018Q2","CS Grand-Popo","new_clindx",0
"36117","2018Q3","CS Grand-Popo","new_clindx",0
"36118","2016Q1","CS Grand-Popo","ret_rel_labconf",0
"36119","2016Q4","CS Grand-Popo","ret_rel_labconf",0
"36120","2016Q2","CS Grand-Popo","ret_rel_labconf",0
"36121","2016Q3","CS Grand-Popo","ret_rel_labconf",0
"36122","2017Q1","CS Grand-Popo","ret_rel_labconf",1
"36123","2017Q4","CS Grand-Popo","ret_rel_labconf",0
"36124","2017Q2","CS Grand-Popo","ret_rel_labconf",1
"36125","2017Q3","CS Grand-Popo","ret_rel_labconf",0
"36126","2018Q1","CS Grand-Popo","ret_rel_labconf",0
"36127","2018Q4","CS Grand-Popo","ret_rel_labconf",0
"36128","2018Q2","CS Grand-Popo","ret_rel_labconf",0
"36129","2018Q3","CS Grand-Popo","ret_rel_labconf",0
"36130","2016Q1","CS Grand-Popo","ret_rel_clindx",0
"36131","2016Q4","CS Grand-Popo","ret_rel_clindx",0
"36132","2016Q2","CS Grand-Popo","ret_rel_clindx",0
"36133","2016Q3","CS Grand-Popo","ret_rel_clindx",0
"36134","2017Q1","CS Grand-Popo","ret_rel_clindx",0
"36135","2017Q2","CS Grand-Popo","ret_rel_clindx",0
"36136","2016Q1","CS Grand-Popo","new_ep",0
"36137","2016Q4","CS Grand-Popo","new_ep",1
"36138","2016Q2","CS Grand-Popo","new_ep",0
"36139","2016Q3","CS Grand-Popo","new_ep",0
"36140","2017Q1","CS Grand-Popo","new_ep",1
"36141","2017Q4","CS Grand-Popo","new_ep",0
"36142","2017Q2","CS Grand-Popo","new_ep",0
"36143","2017Q3","CS Grand-Popo","new_ep",0
"36144","2018Q1","CS Grand-Popo","new_ep",0
"36145","2018Q4","CS Grand-Popo","new_ep",0
"36146","2018Q2","CS Grand-Popo","new_ep",0
"36147","2018Q3","CS Grand-Popo","new_ep",0
"36148","2016Q1","CS Grand-Popo","ret_rel_ep",0
"36149","2016Q4","CS Grand-Popo","ret_rel_ep",0
"36150","2016Q2","CS Grand-Popo","ret_rel_ep",0
"36151","2016Q3","CS Grand-Popo","ret_rel_ep",0
"36152","2017Q1","CS Grand-Popo","ret_rel_ep",0
"36153","2017Q2","CS Grand-Popo","ret_rel_ep",0
"36154","2016Q1","CS Grand-Popo","hivtest",7
"36155","2016Q4","CS Grand-Popo","hivtest",4
"36156","2016Q2","CS Grand-Popo","hivtest",3
"36157","2016Q3","CS Grand-Popo","hivtest",4
"36158","2017Q1","CS Grand-Popo","hivtest",4
"36159","2017Q4","CS Grand-Popo","hivtest",3
"36160","2017Q2","CS Grand-Popo","hivtest",9
"36161","2017Q3","CS Grand-Popo","hivtest",4
"36162","2018Q1","CS Grand-Popo","hivtest",4
"36163","2018Q4","CS Grand-Popo","hivtest",2
"36164","2018Q2","CS Grand-Popo","hivtest",5
"36165","2018Q3","CS Grand-Popo","hivtest",3
"36166","2016Q1","CS Grand-Popo","hivtest_pos",1
"36167","2016Q4","CS Grand-Popo","hivtest_pos",0
"36168","2016Q2","CS Grand-Popo","hivtest_pos",0
"36169","2016Q3","CS Grand-Popo","hivtest_pos",0
"36170","2017Q1","CS Grand-Popo","hivtest_pos",0
"36171","2017Q4","CS Grand-Popo","hivtest_pos",1
"36172","2017Q2","CS Grand-Popo","hivtest_pos",1
"36173","2017Q3","CS Grand-Popo","hivtest_pos",2
"36174","2018Q1","CS Grand-Popo","hivtest_pos",0
"36175","2018Q4","CS Grand-Popo","hivtest_pos",0
"36176","2018Q2","CS Grand-Popo","hivtest_pos",0
"36177","2018Q3","CS Grand-Popo","hivtest_pos",0
"36178","2016Q1","CS Grand-Popo","hiv_cpt",0
"36179","2016Q4","CS Grand-Popo","hiv_cpt",0
"36180","2016Q2","CS Grand-Popo","hiv_cpt",0
"36181","2016Q3","CS Grand-Popo","hiv_cpt",0
"36182","2017Q1","CS Grand-Popo","hiv_cpt",0
"36183","2017Q4","CS Grand-Popo","hiv_cpt",1
"36184","2017Q2","CS Grand-Popo","hiv_cpt",0
"36185","2017Q3","CS Grand-Popo","hiv_cpt",0
"36186","2018Q1","CS Grand-Popo","hiv_cpt",0
"36187","2018Q4","CS Grand-Popo","hiv_cpt",0
"36188","2018Q2","CS Grand-Popo","hiv_cpt",0
"36189","2018Q3","CS Grand-Popo","hiv_cpt",0
"36190","2016Q1","CS Grand-Popo","hiv_art",1
"36191","2016Q4","CS Grand-Popo","hiv_art",0
"36192","2016Q2","CS Grand-Popo","hiv_art",0
"36193","2016Q3","CS Grand-Popo","hiv_art",0
"36194","2017Q1","CS Grand-Popo","hiv_art",0
"36195","2017Q4","CS Grand-Popo","hiv_art",1
"36196","2017Q2","CS Grand-Popo","hiv_art",1
